id;accession_number;artist;artistRole;artistId;title;dateText;medium;creditLine;year;acquisitionYear;dimensions;width;height;depth;units;inscription;thumbnailCopyright;thumbnailUrl;url
23045;T10273;Hunt, William Henry;artist;286;A Landscape;date not known;Watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 79 x 109 mm;79;109;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bef418ac146513c519f00f1d398f9d54;http://www.tate.org.uk/art/artworks/hunt-a-landscape-t10273
64065;D40304;Turner, Joseph Mallord William;artist;558;Colour Beginning;c.1820;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 335 x 424 mm;335;424;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/06317502854ed9d4b763a62a4fe1c232;http://www.tate.org.uk/art/artworks/turner-colour-beginning-d40304
23391;T09329;Pocock, Nicholas;artist;427;Part of the Bay of Tenby - Northward;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 203 x 295 mm;203;295;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/abcb8a6236485b25b73caba1da4e6f23;http://www.tate.org.uk/art/artworks/pocock-part-of-the-bay-of-tenby-northward-t09329
7343;A00313;Jones, George;artist;300;[title not known];date not known;Ink and watercolour on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3dc7224ee6a95f5545583b1bb94493fa;http://www.tate.org.uk/art/artworks/jones-title-not-known-a00313
43757;D16401;Turner, Joseph Mallord William;artist;558;The Vatican, from the North of Rome, near the Muro Torto and the Porto del Popolo;1819;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1819;1856;support: 130 x 255 mm;130;255;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/218e04bafb07c87ab75124f4b8297f33;http://www.tate.org.uk/art/artworks/turner-the-vatican-from-the-north-of-rome-near-the-muro-torto-and-the-porto-del-popolo-d16401
44367;D17011;Turner, Joseph Mallord William;artist;558;Lecture Diagram: ‘Euclid’s Elements of Geometry’, Plane Trigonometry, Propositions 1, 2, 3, and 4;c.1817–28;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1817;1856;support: 489 x 695 mm;489;695;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9d3fb2858fe1e35fa38e3b34cd8abc07;http://www.tate.org.uk/art/artworks/turner-lecture-diagram-euclids-elements-of-geometry-plane-trigonometry-propositions-1-2-3-d17011
79989;P12045;Boxer, Stanley;artist;6550;Curiousstalking;1976;Etching, aquatint and watercolour on paper;Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004;1976;2004;image: 153 x 456 mm;153;456;;mm;;© The estate of Stanley Boxer;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e0543071e5fc5d58560c74887ac547e5;http://www.tate.org.uk/art/artworks/boxer-curiousstalking-p12045
21734;T07134;Stanfield, Clarkson Frederick;artist;518;Eu, looking towards Tréport;1834;Graphite, watercolour and gouache on paper;Purchased 1996;1834;1996;image: 192 x 279 mm;192;279;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0688846f8641772ffa0ecbe431060c20;http://www.tate.org.uk/art/artworks/stanfield-eu-looking-towards-treport-t07134
9086;N04554;McEvoy, Ambrose;artist;1605;A Young Girl;date not known;Graphite and watercolour on paper;Presented by the artist's widow 1930;;1930;support: 559 x 387 mm;559;387;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ffe3380260ec5aedd273d04b8d103712;http://www.tate.org.uk/art/artworks/mcevoy-a-young-girl-n04554
25363;T11059;Gainsborough, Thomas;after;199;[title not known];1819;Etching and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1819;1997;image: 258 x 186 mm;258;186;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f0787048ffd07a461ebeefd7f2aa1585;http://www.tate.org.uk/art/artworks/gainsborough-title-not-known-t11059
62379;D35251;Turner, Joseph Mallord William;artist;558;Whalers at Sea;c.1844–5;Chalk and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1844;1856;support: 222 x 330 mm;222;330;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/17c328893311ef97b32477ad593cef56;http://www.tate.org.uk/art/artworks/turner-whalers-at-sea-d35251
63505;D36420;Turner, Joseph Mallord William;artist;558;The Tomb of the Horatii and Curatii;c.1794–8;Ink wash and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1794;1856;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/60c2a60b721cdf5ae86b51f1027ff932;http://www.tate.org.uk/art/artworks/turner-girtin-the-tomb-of-the-horatii-and-curatii-d36420
23516;T08269;Serres, Dominic;artist;485;General View of the Environs of Naples;1787;Graphite, watercolour and ink on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1787;1996;support: 204 x 378 mm;204;378;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e04051497e89f642dbf4939338378b7c;http://www.tate.org.uk/art/artworks/serres-general-view-of-the-environs-of-naples-t08269
24242;T08360;Dance-Holland, Sir Nathaniel;artist;136;[title not known];date not known;Graphite, ink and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1996;support: 154 x 70 mm;154;70;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/313cc2c9bbff40dfc73f0668fdc54431;http://www.tate.org.uk/art/artworks/dance-holland-title-not-known-t08360
15773;N01713;Wade, Thomas;artist;573;An Old Mill;1879;Watercolour on paper;Presented by the Trustees of the Chantrey Bequest 1879;1879;1879;support: 533 x 552 mm;533;552;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6d08d54a81de7ad10730fb2ed075cb78;http://www.tate.org.uk/art/artworks/wade-an-old-mill-n01713
5552;N02263;Gow, Mary;artist;219;Marie-Antoinette;1908;Watercolour on paper;Presented by the Trustees of the Chantrey Bequest 1908;1908;1908;support: 775 x 1333 mm;775;1333;;mm;date inscribed;;;http://www.tate.org.uk/art/artworks/gow-marie-antoinette-n02263
13462;N00676;Sleap, Joseph Axe;artist;499;St Paul’s Wharf, Thames;date not known;Watercolour on paper;Bequeathed by Richard Frankum 1861;;1861;support: 381 x 381 mm;381;381;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d2f58fa6bdb15288bd47dec767f46399;http://www.tate.org.uk/art/artworks/sleap-st-pauls-wharf-thames-n00676
23425;T09344;Richards, John Inigo;artist;446;Houses in a Village;1765;Graphite, watercolour and ink on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1765;1997;support: 149 x 226 mm;149;226;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7644337ae76f77242bab1f345a2554d0;http://www.tate.org.uk/art/artworks/richards-houses-in-a-village-t09344
22359;T09583;Bunbury, Henry William;artist;2416;The Scandalmongers, II;date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 236 x 374 mm;236;374;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2c26944bb6f99cde4badfe54b28a0ffa;http://www.tate.org.uk/art/artworks/bunbury-the-scandalmongers-ii-t09583
52520;D25183;Turner, Joseph Mallord William;artist;558;Tamworth and the River Tame Bridges from near Fazeley, Staffordshire;c.1830;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 357 x 523 mm;357;523;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6fb08ec8735252d293c28db31ba7ff96;http://www.tate.org.uk/art/artworks/turner-tamworth-and-the-river-tame-bridges-from-near-fazeley-staffordshire-d25183
1539;T01786;Brodzky, Horace;artist;814;Interior of Gaudier-Brzeska’s Studio, Putney;1915;Graphite, ink, watercolour and oil paint on paper;Purchased 1973;1915;1973;support: 178 x 260 mm;178;260;;mm;date inscribed;© The estate of Horace Brodzky;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8766314df048de18e736293655f45fc3;http://www.tate.org.uk/art/artworks/brodzky-interior-of-gaudier-brzeskas-studio-putney-t01786
870;A01058;Beerbohm, Sir Max;artist;722;Quis Custodiet Ipsum Custodem;1916;Graphite and watercolour on paper;Bequeathed by Sir Hugh Walpole 1941;1916;1941;support: 349 x 286 mm;349;286;;mm;date inscribed;© The estate of Max Beerbohm;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/13d3ab2ec2f508030ad48e86bf8d4415;http://www.tate.org.uk/art/artworks/beerbohm-quis-custodiet-ipsum-custodem-a01058
56285;D29013;Turner, Joseph Mallord William;artist;558;River Scene, with High Banks;c.1834;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1834;1856;support: 139 x 188 mm;139;188;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b700ed59249f0b1ffe0256580e57046e;http://www.tate.org.uk/art/artworks/turner-river-scene-with-high-banks-d29013
63028;D35940;Turner, Joseph Mallord William;artist;558;Lake, with Mountains;after c.1830;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 242 x 299 mm;242;299;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/938e997eaf3290b3b3f4d88854780d07;http://www.tate.org.uk/art/artworks/turner-lake-with-mountains-d35940
48120;D20774;Turner, Joseph Mallord William;artist;558;A Bay, Isle of Wight;c.1827;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 110 x 185 mm;110;185;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e06d2b788316622fdf35edf7c639ca7b;http://www.tate.org.uk/art/artworks/turner-a-bay-isle-of-wight-d20774
52484;D25147;Turner, Joseph Mallord William;artist;558;"The River; Evening";c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 383 x 479 mm;383;479;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/115126d537a25b01d8d92a9a8513b726;http://www.tate.org.uk/art/artworks/turner-the-river-evening-d25147
51997;D24660;Turner, Joseph Mallord William;artist;558;Beaugency from the North-East;c.1826–30;Watercolour, gouache and pen and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 138 x 188 mm;138;188;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f172d4d095de17852e2b10ca8a669921;http://www.tate.org.uk/art/artworks/turner-beaugency-from-the-north-east-d24660
52527;D25190;Turner, Joseph Mallord William;artist;558;Sunrise at Sea;c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 298 x 391 mm;298;391;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fc84e8f4aab33325b162621c72715824;http://www.tate.org.uk/art/artworks/turner-sunrise-at-sea-d25190
56292;D29020;Turner, Joseph Mallord William;artist;558;Cochem from the South;1840;Graphite, watercolour and gouache on paper;Accepted by the nation as part of the Turner Bequest 1856;1840;1856;support: 140 x 190 mm;140;190;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ab9321c7ff2505fc314efcd2403a396a;http://www.tate.org.uk/art/artworks/turner-cochem-from-the-south-d29020
63746;D36663;Turner, Joseph Mallord William;pupil of;558;Byland Abbey, Yorkshire;?c.1797;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1797;1856;support: 342 x 479 mm;342;479;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f3bf2b00f0365579954fc91d09c7f2df;http://www.tate.org.uk/art/artworks/turner-byland-abbey-yorkshire-d36663
64264;D40514;Turner, Joseph Mallord William;artist;558;[title not known];date not known;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;;1856;support: 249 x 370 mm;249;370;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f90ec028241542aa2fc3c2bc3654b569;http://www.tate.org.uk/art/artworks/turner-title-not-known-d40514
35670;D08281;Turner, Joseph Mallord William;artist;558;Bridge, with Ruined Castle on Hill Beyond;c.1802–10;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1802;1856;support: 660 x 850 mm;660;850;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6f956ab70a6716c08682d12bb3f0a786;http://www.tate.org.uk/art/artworks/turner-bridge-with-ruined-castle-on-hill-beyond-d08281
2827;T00972;Cotman, John Sell;artist;116;The Ramparts, Domfront;c.1820;Ink and watercolour on paper;Presented by the Art Fund (Herbert Powell Bequest) 1967;1820;1967;support: 222 x 321 mm;222;321;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2ee257774f78b9a138200c178c018071;http://www.tate.org.uk/art/artworks/cotman-the-ramparts-domfront-t00972
5495;T01638;González, Julio;artist;1188;Solemn Head in Profile;1942;Graphite, ink, pastel and watercolour  on paper;Presented by Mme Roberta Gonzalez-Richard, the artist's niece 1972;1942;1972;support: 187 x 267 mm;187;267;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/fc2ac21fed1a8770184d12185941b393;http://www.tate.org.uk/art/artworks/gonzalez-solemn-head-in-profile-t01638
23084;T09031;Inchbold, John William;artist;293;A Syrian Girl at a Balcony overlooking a Bay;date not known;Graphite, watercolour and gouache on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 245 x 170 mm;245;170;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3edefe7e7264af0dace335b5eff52ecc;http://www.tate.org.uk/art/artworks/inchbold-a-syrian-girl-at-a-balcony-overlooking-a-bay-t09031
7381;A00351;Jones, George;artist;300;[title not known];date not known;Ink and watercolour on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/e1485da0c93c676ab5d262a73c717ea1;http://www.tate.org.uk/art/artworks/jones-title-not-known-a00351
28596;D01187;Turner, Joseph Mallord William;artist;558;Study of Clouds;1796–7;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1796;1856;support: 113 x 93 mm;113;93;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0855914b13d55bf57dd9e3d4edf90e26;http://www.tate.org.uk/art/artworks/turner-study-of-clouds-d01187
27434;D00018;Turner, Joseph Mallord William;artist;558;"Foliage; a Tree, with a Line of Trees Beyond";c.1789;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1789;1856;support: 160 x 249 mm;160;249;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/95958eb72c8c294970ef0f03f63520a7;http://www.tate.org.uk/art/artworks/turner-foliage-a-tree-with-a-line-of-trees-beyond-d00018
65149;D41452;Turner, Joseph Mallord William;artist;558;[title not known];c.1798;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1798;1856;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d5b672f05fa108e2ff84c39b15562173;http://www.tate.org.uk/art/artworks/turner-title-not-known-d41452
